"","Date","covid","research_volume","a_released","a_screen","a_aud","weekdays","weekdays_kind","decideCnt","deathCnt","careCnt","newCnt","newDeathCnt","pm","mean_av_temp","mean_low_temp","mean_high_temp","mean_rain_time","mean_daily_rain","mean_high_wind","mean_av_wind","mean_min_humid","mean_av_humid","mean_d_new_snow","mean_d_snow","d_val","d_index"
"1",2018-05-07,"before",15.28537,0,96,772485,"Monday","off",0,0,0,0,0,23,16.20319149,13.01052632,20.72631579,1.474736842,13.06631579,4.343157895,1.636842105,61.67368421,85.97553191,0,0,51.2978939489695,"comfy"
"2",2018-05-08,"before",18.29933,3,96,192079,"Tuesday","on",0,0,0,0,0,19.24,14.75425532,11.38,18.88526316,0.243894737,0.446315789,5.349473684,2.86,55.15789474,72.70319149,0,0,41.4177248991458,"comfy"
"3",2018-05-09,"before",18.77263,5,103,209841,"Wednesday","on",0,0,0,0,0,19.6086956521739,13.34315789,9.076842105,18.54526316,0.037894737,0.052631579,4.605263158,2.186315789,49.15789474,69.41157895,0,0,39.0661930320816,"comfy"
"4",2018-05-10,"before",16.76749,9,96,192723,"Thursday","on",0,0,0,0,0,28.4285714285715,15.03894737,9.216842105,21.81684211,0.025473684,0,4.406315789,1.770526316,41.63157895,71.25578947,0,0,40.5937578981026,"comfy"
"5",2018-05-11,"before",15.54498,2,94,260119,"Friday","on",0,0,0,0,0,33.3571428571429,16.67578947,9.872631579,23.44842105,0.069473684,0.007368421,4.398947368,1.793684211,29.58947368,61.54,0,0,34.0056184534035,"comfy"
"6",2018-05-12,"before",13.04493,0,94,637475,"Saturday","off",0,0,0,0,0,23.1304347826086,15.91052632,13.4,18.50631579,3.194947368,15.78421053,4.664210526,2.011578947,58.56842105,85.73894737,0,0,50.8227083213178,"comfy"
"7",2018-05-13,"before",13.66093,0,93,533145,"Sunday","off",0,0,0,0,0,18.7692307692307,17.22210526,13.36421053,22.40842105,0.928210526,6.163157895,4.783157895,2,56.76595745,82.04148936,0,0,49.407800900526,"comfy"
"8",2018-05-14,"before",19.36623,0,85,143487,"Monday","on",0,0,0,0,0,41.4285714285716,19.01368421,12.04210526,26.42105263,0.05,0,4.203157895,1.622105263,41.14893617,71.58085106,0,0,42.0551400755244,"comfy"
"9",2018-05-15,"before",18.7768,4,103,159475,"Tuesday","on",0,0,0,0,0,50.7142857142856,21.98947368,14.82842105,28.9,0.202315789,0.034736842,4.082978723,1.685106383,36.44680851,68.37553191,0,0,39.7684189558219,"comfy"
"10",2018-05-16,"before",18.16953,9,112,454823,"Wednesday","on",0,0,0,0,0,26.0588235294118,22.30842105,20.08631579,24.72,1.495789474,6.518947368,5.40212766,2.577659574,75.5,89.38829787,0,0,61.3034721177892,"comfy"
"11",2018-05-17,"before",17.38084,17,102,405928,"Thursday","on",0,0,0,0,0,16.3333333333334,22.35368421,19.32,25.92421053,1.79,16.36947368,5.640425532,2.595744681,76.10638298,88.71935484,0,0,60.6741959022134,"comfy"
"12",2018-05-18,"before",18.63561,3,97,504388,"Friday","on",0,0,0,0,0,14.7777777777777,17.40631579,13.35894737,21.81473684,1.845157895,11.22947368,5.09893617,2.361702128,79.15957447,91.06236559,0,0,56.4808503991774,"comfy"
"13",2018-05-19,"before",17.39943,0,90,906097,"Saturday","off",0,0,0,0,0,14.75,15.45368421,10.87368421,20.59157895,0.108631579,0.162105263,5.218085106,2.74787234,46.48421053,68.55698925,0,0,38.9241658709734,"comfy"
"14",2018-05-20,"before",14.48719,1,95,774024,"Sunday","off",0,0,0,0,0,13.5789473684211,15.39052632,9.264210526,21.52631579,0.040421053,0.034736842,5.757446809,2.946808511,33.05263158,57.76,0,0,31.7757601667072,"comfy"
"15",2018-05-21,"before",20.01525,1,93,521575,"Monday","on",0,0,0,0,0,17.88,16.07052632,10.17473684,21.93894737,0.023473684,0,4.558510638,2.118085106,49.56842105,69.94421053,0,0,39.9875296824808,"comfy"
"16",2018-05-22,"before",16.84075,6,87,1005108,"Tuesday","off",0,0,0,0,0,22.5714285714285,17.42736842,11.95894737,23.59052632,1.605157895,7.055789474,4.058510638,1.561702128,49.65263158,79.07368421,0,0,47.3066416830628,"comfy"
"17",2018-05-23,"before",21.79835,3,98,325087,"Wednesday","on",0,0,0,0,0,34.2499999999999,17.83684211,12.44947368,23.81578947,1.260421053,13.72315789,5.504255319,2.438297872,31.03157895,68.59789474,0,0,39.3308397927195,"comfy"
"18",2018-05-24,"before",18.28263,14,97,317204,"Thursday","on",0,0,0,0,0,78.4999999999998,18.62,9.735789474,26.33684211,0,0,5.382105263,2.101052632,26.54736842,55.98947368,0,0,28.9918842596636,"comfy"
"19",2018-05-25,"before",15.43454,3,92,409472,"Friday","on",0,0,0,0,0,71.2857142857146,19.43578947,12.18315789,26.79578947,0.014526316,0.043157895,4.332631579,1.623157895,23.32631579,55.34736842,0,0,28.024106948414,"comfy"
"20",2018-05-26,"before",12.5462,0,104,855830,"Saturday","off",0,0,0,0,0,53.392857142857,19.69578947,12.10842105,27.5,0.060736842,0.248421053,4.432631579,1.592631579,33.61052632,63.95894737,0,0,35.5162641122318,"comfy"
"21",2018-05-27,"before",13.93078,0,85,772999,"Sunday","off",0,0,0,0,0,50.2142857142859,19.44105263,14.28421053,25.06210526,0.046526316,0.098947368,3.84,1.350526316,43.89473684,70.44315789,0,0,41.196830727041,"comfy"
"22",2018-05-28,"before",17.53076,3,85,266385,"Monday","on",0,0,0,0,0,40.8571428571429,20.09473684,15.04631579,25.68421053,0.285894737,1.053684211,4.154736842,1.547368421,51.83157895,74.94947368,0,0,45.4509514688316,"comfy"
"23",2018-05-29,"before",17.26811,7,91,238689,"Tuesday","on",0,0,0,0,0,34.4999999999999,21.23473684,16.75052632,26.63368421,0.263894737,0.965263158,4.150526316,1.484210526,55.86315789,78.24315789,0,0,49.1942120624466,"comfy"
"24",2018-05-30,"before",16.77508,12,94,484155,"Wednesday","on",0,0,0,0,0,30.6538461538461,20.44526316,16.60526316,25.61789474,0.336421053,2.548421053,4.645263158,1.711578947,54.28421053,79.99894737,0,0,50.2951997241029,"comfy"
"25",2018-05-31,"before",15.81636,10,96,251883,"Thursday","on",0,0,0,0,0,28.9999999999999,19.28631579,14.04842105,25.49789474,0,0.001052632,4.335789474,1.806315789,41.30526316,68.34,0,0,39.3386498211293,"comfy"
"26",2018-06-01,"before",15.66416,8,86,310475,"Friday","on",0,0,0,0,0,31.1428571428573,21.66210526,13.96421053,29.43473684,0,0,4.249473684,1.595789474,33.75789474,62.89052632,0,0,34.2962719730235,"comfy"
"27",2018-06-02,"before",12.32379,0,79,668921,"Saturday","off",0,0,0,0,0,31.1923076923077,22.75473684,15.36842105,30.57157895,0,0,4.204210526,1.613684211,29.04210526,57.73894737,0,0,28.7562122340897,"comfy"
"28",2018-06-03,"before",12.84377,1,81,574313,"Sunday","off",0,0,0,0,0,30.0769230769231,22.16631579,15.46736842,29.77368421,0,0,4.216842105,1.515789474,29.64210526,58.86,0,0,30.1344518208687,"comfy"
"29",2018-06-04,"before",16.93411,2,88,185756,"Monday","on",0,0,0,0,0,33.4642857142858,21.92947368,15.67473684,28.20842105,0.047578947,0.030526316,4.290526316,1.603157895,37.94736842,63.55263158,0,0,34.9230848699161,"comfy"
"30",2018-06-05,"before",15.77157,1,87,250321,"Tuesday","on",0,0,0,0,0,34.107142857143,21.10421053,17.54736842,25.92105263,1.044105263,2.822105263,3.814736842,1.509473684,51.43157895,75.04,0,0,46.0335917491952,"comfy"
"31",2018-06-06,"before",12.95915,5,85,1600521,"Wednesday","off",0,0,0,0,0,35.7500000000001,22.1,16.62210526,28.75789474,0,0,3.907368421,1.506315789,46.30526316,74.03263158,0,0,45.5081641852755,"comfy"
"32",2018-06-07,"before",15.77916,21,103,359108,"Thursday","on",0,0,0,0,0,39.0000000000001,22.78,17.23157895,29.56,0,0,4.028421053,1.607368421,44.78947368,73.08947368,0,0,44.8218167587484,"comfy"
"33",2018-06-08,"before",14.92708,0,95,460553,"Friday","on",0,0,0,0,0,35.3703703703703,22.03368421,17.51684211,27.63473684,0.056105263,0,4.210526316,1.877894737,48.23157895,72.88315789,0,0,44.3198043529171,"comfy"
"34",2018-06-09,"before",12.28546,1,90,1085803,"Saturday","off",0,0,0,0,0,32.5925925925925,20.96210526,17.06210526,25.96631579,0.512210526,0.773684211,5.316842105,2.523157895,52.65263158,72.26842105,0,0,43.3238387858592,"comfy"
"35",2018-06-10,"before",12.83694,0,94,968639,"Sunday","off",0,0,0,0,0,15.7222222222222,19.47368421,16.94526316,23.14842105,1.018315789,1.418947368,4.802105263,2.432631579,59.45263158,74.21263158,0,0,44.5015778954191,"comfy"
"36",2018-06-11,"before",16.06344,0,93,245685,"Monday","on",0,0,0,0,0,13.35,18.28,16.27157895,21.56,1.280421053,9.328421053,4.018947368,1.796842105,65.27368421,81.24736842,0,0,49.6744253149346,"comfy"
"37",2018-06-12,"before",15.5985,5,102,312723,"Tuesday","on",0,0,0,0,0,15.7916666666667,19.22659574,15.71368421,24.21578947,0.255578947,1.081052632,4.181052632,1.692631579,55.4,76.44574468,0,0,46.3137702668034,"comfy"
"38",2018-06-13,"before",12.76786,5,90,1003819,"Wednesday","off",0,0,0,0,0,21.9199999999999,20.15368421,16.02526316,25.25368421,0.084736842,0.091578947,4.556842105,1.896842105,54.75789474,75.24105263,0,0,45.7452467035598,"comfy"
"39",2018-06-14,"before",15.48426,11,101,291372,"Thursday","on",0,0,0,0,0,21.5000000000001,20.27578947,17.25368421,24.69263158,0.561263158,1.923157895,5.026315789,2.476842105,56.54736842,73.84210526,0,0,44.525064732352,"comfy"
"40",2018-06-15,"before",16.05091,6,93,377023,"Friday","on",0,0,0,0,0,19.0869565217391,19.64,16.05157895,24.39789474,0.286210526,0.394736842,4.938947368,2.582105263,50.04210526,67.76526316,0,0,38.8826027702804,"comfy"
"41",2018-06-16,"before",11.80382,0,90,838251,"Saturday","off",0,0,0,0,0,18.2400000000001,19.48315789,14.58736842,25.49473684,0.000842105,0,4.485263158,2.109473684,45.96842105,67.99263158,0,0,39.0633968792639,"comfy"
"42",2018-06-17,"before",12.60693,0,90,736837,"Sunday","off",0,0,0,0,0,25.1071428571428,20.64526316,14.61473684,26.85894737,0,0,3.668421053,1.321052632,48.4,74.46105263,0,0,45.2642975468712,"comfy"
"43",2018-06-18,"before",16.32077,3,96,192354,"Monday","on",0,0,0,0,0,28.1153846153847,22.95789474,17.55368421,29.34105263,0.035263158,0.002105263,3.794736842,1.424210526,43.65263158,70.13894737,0,0,41.7745153708464,"comfy"
"44",2018-06-19,"before",89.92841,7,104,238310,"Tuesday","on",0,0,0,0,0,29.2400000000001,21.14736842,17.93578947,25.53894737,1.451368421,5.137894737,3.570526316,1.329473684,58.88421053,81.4606383,0,0,52.2313241697047,"comfy"
"45",2018-06-20,"before",17.47838,6,104,264316,"Wednesday","on",0,0,0,0,0,27.9230769230768,22.27894737,17.67789474,27.98526316,0.052315789,0.055789474,4.64,1.918947368,47.28421053,73.55684211,0,0,45.1016578212867,"comfy"
"46",2018-06-21,"before",16.41262,18,83,264326,"Thursday","on",0,0,0,0,0,29.3703703703704,22.84842105,17.53578947,29.26736842,0,0,4.914736842,2.042105263,33.27368421,63.78526316,0,0,35.0716259814023,"comfy"
"47",2018-06-22,"before",15.42694,3,85,328921,"Friday","on",0,0,0,0,0,26.3461538461538,23.43894737,16.48947368,30.63157895,0.025052632,0.027368421,3.962105263,1.510526316,28.54736842,57.74,0,0,28.4780971625136,"comfy"
"48",2018-06-23,"before",12.01902,1,89,595869,"Saturday","off",0,0,0,0,0,29.6071428571428,23.46105263,18.88105263,29.41578947,0.097789474,0.066315789,4.607368421,1.924210526,36.12631579,61.54210526,0,0,32.5861479969112,"comfy"
"49",2018-06-24,"before",12.06494,0,93,603287,"Sunday","off",0,0,0,0,0,37.7857142857143,25.10631579,18.72631579,32.28210526,0,0,4.581052632,1.954736842,34.61052632,62.91157895,0,0,33.8422364556348,"comfy"
"50",2018-06-25,"before",17.56112,2,85,228044,"Monday","on",0,0,0,0,0,40.0370370370371,24.98736842,18.60421053,32.00105263,0.006105263,0,3.843157895,1.475789474,36.87368421,65.02736842,0,0,36.3184314093313,"comfy"
"51",2018-06-26,"before",18.10159,3,96,232153,"Tuesday","on",0,0,0,0,0,28.9583333333334,23.16421053,20.21368421,26.22526316,2.430526316,26.16631579,6.166315789,2.677894737,70.26315789,88.19052632,0,0,61.0909734088523,"comfy"
"52",2018-06-27,"before",17.70117,8,93,458725,"Wednesday","on",0,0,0,0,0,17.4705882352941,24.14042553,21.44736842,28.18526316,1.295368421,29.89578947,5.985263158,2.678723404,65.65263158,84.93829787,0,0,58.6087036554699,"comfy"
"53",2018-06-28,"before",14.97149,13,91,284721,"Thursday","on",0,0,0,0,0,16.1333333333334,22.65263158,20.36631579,25.56736842,2.175578947,44.91368421,5.042105263,1.806315789,76.33684211,89.80421053,0,0,62.1649983209572,"comfy"
"54",2018-06-29,"before",15.07814,3,97,364347,"Friday","on",0,0,0,0,0,21.9583333333334,23.99578947,20.55052632,28.83684211,0.436526316,3.401052632,4.197894737,1.601052632,62.90526316,84.61368421,0,0,58.1016091957457,"comfy"
"55",2018-06-30,"before",13.61652,1,96,774351,"Saturday","off",0,0,0,0,0,23.1363636363637,22.89139785,20.25473684,26.27578947,1.696210526,19.34210526,4.444210526,1.646315789,75.01052632,88.67419355,0,0,61.2775864132048,"comfy"
"56",2018-07-01,"before",14.63863,1,87,697697,"Sunday","off",0,0,0,0,0,14.2857142857143,22.73684211,19.98526316,26.10631579,3.494842105,62.52105263,5.130526316,2.184210526,78.62105263,92.27263158,0,0,64.8512157971875,"comfy"
"57",2018-07-02,"before",18.22001,3,83,265419,"Monday","on",0,0,0,0,0,13,23.55053763,21.23052632,26.61789474,2.755263158,39.59684211,4.745263158,1.844210526,78.74736842,92.36451613,0,0,66.087259979267,"comfy"
"58",2018-07-03,"before",19.38065,8,97,262917,"Tuesday","on",0,0,0,0,0,15.235294117647,24.52659574,21.94680851,28.14574468,1.906421053,14.30421053,5.727659574,2.54893617,69.64893617,85.66989247,0,0,59.8328352966652,"comfy"
"59",2018-07-04,"before",18.15473,6,99,577349,"Wednesday","on",0,0,0,0,0,18.0526315789474,25.37446809,21.85157895,30.48315789,0.545894737,9.529473684,4.7,2.021052632,60.23404255,81.94086022,0,0,56.313403847836,"comfy"
"60",2018-07-05,"before",17.46206,16,98,467739,"Thursday","on",0,0,0,0,0,15.2272727272727,23.41368421,21.61894737,26.73684211,2.113263158,12.79684211,3.752631579,1.481052632,75.04210526,89.16914894,0,0,62.443359172861,"comfy"
"61",2018-07-06,"before",16.31698,4,93,611122,"Friday","on",0,0,0,0,0,10,21.59361702,19.72842105,23.87052632,2.060315789,5.671578947,4.886315789,2.650526316,72.49473684,82.79893617,0,0,53.9208788640767,"comfy"
"62",2018-07-07,"before",12.92992,3,91,1172410,"Saturday","off",0,0,0,0,0,13.5333333333334,21.05,17.72105263,25.49684211,0.332105263,0.22,4.992631579,2.757894737,57.04210526,72.20425532,0,0,43.2932942561335,"comfy"
"63",2018-07-08,"before",13.75315,1,83,1022779,"Sunday","off",0,0,0,0,0,14.1428571428572,20.71368421,17.27789474,24.58631579,0.355684211,0.053684211,4.113684211,2.238947368,61.50526316,74.94631579,0,0,45.7519565370781,"comfy"
"64",2018-07-09,"before",19.29716,1,82,343805,"Monday","on",0,0,0,0,0,9.85000000000002,20.26105263,18.77052632,22.05684211,2.455684211,12.02842105,3.727368421,1.849473684,79.27368421,91.12842105,0,0,60.3467221849539,"comfy"
"65",2018-07-10,"before",19.82244,2,96,370043,"Tuesday","on",0,0,0,0,0,20.2592592592592,24.04680851,20,28.46421053,0.746736842,3.486315789,3.832631579,1.765263158,69.98947368,86.15744681,0,0,59.8713233735378,"comfy"
"66",2018-07-11,"before",19.55525,6,102,370393,"Wednesday","on",0,0,0,0,0,24.2399999999999,26.03052632,22.66421053,30.20526316,0.884421053,3.326315789,3.824210526,1.594736842,67.33263158,84.52315789,0,0,60.0181602247246,"comfy"
"67",2018-07-12,"before",17.75013,19,97,325278,"Thursday","on",0,0,0,0,0,20.4782608695653,27.07052632,23.16526316,31.64421053,0.212315789,0.048421053,3.991578947,1.703157895,61.54736842,81.61052632,0,0,57.3459269036235,"comfy"
"68",2018-07-13,"before",16.98573,3,92,477371,"Friday","on",0,0,0,0,0,17.8260869565217,27.42421053,23.76736842,32.24631579,0.128421053,0.015789474,3.826315789,1.662105263,57.82105263,78.89052632,0,0,54.1341522079992,"comfy"
"69",2018-07-14,"before",13.80857,2,95,978699,"Saturday","off",0,0,0,0,0,19.7777777777779,27.56210526,23.38,32.74,0.036736842,0.002105263,3.984210526,1.668421053,54.90526316,77.26210526,0,0,52.1180114466029,"comfy"
"70",2018-07-15,"before",14.22645,1,90,861755,"Sunday","off",0,0,0,0,0,20.6666666666666,27.82315789,23.14842105,33.45684211,0.006105263,0,3.68,1.497894737,50.55789474,75.70105263,0,0,50.2315959533128,"comfy"
"71",2018-07-16,"before",20.29156,1,90,266831,"Monday","on",0,0,0,0,0,25.96,27.84255319,22.86315789,33.46631579,0,0,3.798947368,1.501052632,49.61789474,74.25638298,0,0,48.3468036078328,"comfy"
"72",2018-07-17,"before",22.69028,1,92,241516,"Tuesday","on",0,0,0,0,0,30.25,27.64842105,22.98421053,33.02842105,0,0,4.035789474,1.592631579,52.06315789,74.26421053,0,0,48.2686822457026,"comfy"
"73",2018-07-18,"before",47.01602,9,109,357066,"Wednesday","on",0,0,0,0,0,31.5599999999999,27.49263158,22.67684211,33.19578947,0,0,3.476842105,1.338947368,50.39052632,75.28631579,0,0,49.5198334538479,"comfy"
"74",2018-07-19,"before",21.07722,16,101,329844,"Thursday","on",0,0,0,0,0,31.5217391304349,27.80421053,22.74947368,33.75578947,0,0,3.504210526,1.358947368,47.97684211,74.12526316,0,0,48.1576248780923,"comfy"
"75",2018-07-20,"before",18.17598,5,103,454427,"Friday","on",0,0,0,0,0,32.7777777777778,28.41157895,22.72842105,34.85894737,0,0,3.456842105,1.302105263,45.69473684,72.76421053,0,0,46.6038943533027,"comfy"
"76",2018-07-21,"before",13.8359,1,99,991880,"Saturday","off",0,0,0,0,0,33,29.05052632,23.75789474,35.08947368,0.022105263,0.011578947,3.794736842,1.52,46.41052632,71.81894737,0,0,45.5450999193395,"comfy"
"77",2018-07-22,"before",14.13118,4,88,948829,"Sunday","off",0,0,0,0,0,26.6666666666666,29.10421053,24.34,34.55894737,0.210947368,0.005263158,4.369473684,1.943157895,47.75789474,70.98631579,0,0,44.4155712807189,"comfy"
"78",2018-07-23,"before",20.54206,6,96,300418,"Monday","on",0,0,0,0,0,22.75,29.22736842,25.07263158,34.56736842,0.026631579,0.098947368,3.743157895,1.637894737,49.33263158,72.01894737,0,0,45.8798487807771,"comfy"
"79",2018-07-24,"before",22.46369,8,112,307202,"Tuesday","on",0,0,0,0,0,26.0416666666668,29.35106383,24.68,34.89157895,0.003894737,0.001052632,3.866315789,1.697894737,50.35473684,74.30638298,0,0,49.1025487343307,"comfy"
"80",2018-07-25,"before",19.48351,10,110,1066069,"Wednesday","on",0,0,0,0,0,24.6249999999999,29.28736842,25.43052632,34.28947368,0.040315789,0.006315789,4.067368421,1.856842105,53.08421053,74.97789474,0,0,50.0049723038623,"comfy"
"81",2018-07-26,"before",17.79492,11,95,671552,"Thursday","on",0,0,0,0,0,28.7083333333332,29.48105263,25.01894737,34.92947368,0.024526316,0.016842105,3.608421053,1.456842105,51.65578947,74.40210526,0,0,49.2957805948569,"comfy"
"82",2018-07-27,"before",16.00233,1,91,740466,"Friday","on",0,0,0,0,0,30.9230769230768,29.64105263,25.14947368,35.64105263,0.009684211,0.083157895,3.843157895,1.461052632,50.21789474,75.83578947,0,0,51.3851766044987,"comfy"
"83",2018-07-28,"before",12.32948,0,91,1453544,"Saturday","off",0,0,0,0,0,27.64,28.63052632,25.40947368,34.08736842,0.135473684,3.483157895,4.477894737,1.697894737,57.10526316,79.43157895,0,0,55.7070049539827,"comfy"
"84",2018-07-29,"before",13.67269,0,89,1383394,"Sunday","off",0,0,0,0,0,18.4166666666666,28.97789474,24.59684211,34.13157895,0.153157895,0.313684211,5.447368421,2.549473684,46.78947368,69.83578947,0,0,42.8022122903926,"comfy"
"85",2018-07-30,"before",18.1274,12,93,742023,"Monday","on",0,0,0,0,0,13.75,28.62631579,24.59263158,33.71894737,0.204631579,0.721052632,4.564893617,2.182978723,50.61052632,70.21263158,0,0,43.2332504752363,"comfy"
"86",2018-07-31,"before",17.62754,7,100,716832,"Tuesday","on",0,0,0,0,0,16.2272727272727,28.87263158,23.63894737,34.91789474,0,0,4.029473684,1.784210526,45.64842105,69.19789474,0,0,41.9075359097762,"comfy"
"87",2018-08-01,"before",18.05529,2,85,1807810,"Wednesday","on",0,0,0,0,0,21.7916666666667,29.70210526,23.69473684,36.29684211,0,0,4.184210526,1.697894737,43.04210526,67.97473684,0,0,40.3422753229496,"comfy"
"88",2018-08-02,"before",16.47373,13,87,1597536,"Thursday","on",0,0,0,0,0,23.2800000000001,29.85263158,24.54315789,35.89052632,0.009789474,0,4.143157895,1.768421053,45.81052632,68.42842105,0,0,41.0041237859036,"comfy"
"89",2018-08-03,"before",15.12141,5,89,1563871,"Friday","on",0,0,0,0,0,24.56,29.73789474,25.05473684,35.15052632,0.104315789,0.245263158,4.434736842,1.997894737,49.22105263,70.77263158,0,0,44.2940930233994,"comfy"
"90",2018-08-04,"before",11.99662,0,83,2056096,"Saturday","off",0,0,0,0,0,23.96,29.85052632,25.52,35.15473684,0.01,0.010526316,4.435789474,1.963157895,50.81052632,71.94210526,0,0,45.9816084706167,"comfy"
"91",2018-08-05,"before",12.61376,0,76,1841879,"Sunday","off",0,0,0,0,0,19.96,29.66736842,25.48105263,34.98210526,0.038526316,1.445263158,4.536842105,1.975789474,49.83157895,71.90631579,0,0,45.8700782319699,"comfy"
"92",2018-08-06,"before",18.5244,1,80,901322,"Monday","on",0,0,0,0,0,21.4285714285714,28.76105263,25.23263158,33.95684211,0.541368421,10.40210526,4.36,1.683157895,55.16842105,77.67263158,0,0,53.4099206162207,"comfy"
"93",2018-08-07,"before",18.34032,1,73,777132,"Tuesday","on",0,0,0,0,0,16.8947368421053,28.30947368,25.07578947,33.31263158,0.084,2.002105263,3.988421053,1.615789474,56.68421053,77.96,0,0,53.5078658288488,"comfy"
"94",2018-08-08,"before",17.65601,5,81,1154112,"Wednesday","on",0,0,0,0,0,18.9130434782608,28.53894737,24.64842105,34.31894737,0.021263158,1.941052632,4.467368421,1.58,51.37894737,76.75157895,0,0,52.027513941314,"comfy"
"95",2018-08-09,"before",16.8806,15,77,956133,"Thursday","on",0,0,0,0,0,19,28.18526316,24.70842105,33.53789474,0.208631579,4.150526316,4.092631579,1.529473684,55.23157895,79.48842105,0,0,55.4596373875077,"comfy"
"96",2018-08-10,"before",16.73371,8,81,996584,"Friday","on",0,0,0,0,0,17.7058823529412,27.44105263,24.69473684,32.08842105,0.583263158,8.129473684,4.181052632,1.552631579,62.28421053,83.11368421,0,0,59.5971227452401,"comfy"
"97",2018-08-11,"before",12.59896,0,72,1759973,"Saturday","off",0,0,0,0,0,14.8,27.38842105,24.16526316,31.96842105,0.136105263,0.68,4.207368421,1.843157895,57.53684211,77.98,0,0,52.9364069930278,"comfy"
"98",2018-08-12,"before",13.08819,2,75,1630055,"Sunday","off",0,0,0,0,0,18.9130434782608,27.86489362,23.82,32.74526316,0.234631579,1.237894737,4.004210526,1.776842105,58.10526316,77.8287234,0,0,53.0472372821434,"comfy"
"99",2018-08-13,"before",18.77946,1,81,731783,"Monday","on",0,0,0,0,0,21.7999999999999,29.31894737,24.91157895,34.86526316,0.093578947,1.250526316,4.197894737,1.765263158,51.23157895,75.36736842,0,0,50.5614737730321,"comfy"
"100",2018-08-14,"before",18.46557,8,85,860070,"Tuesday","on",0,0,0,0,0,21.3749999999999,29.46736842,24.63684211,35.72,0.024526316,0.670526316,4.015789474,1.501052632,45.31578947,71.58421053,0,0,45.353782478498,"comfy"
"101",2018-08-15,"before",14.9176,10,77,1857307,"Wednesday","off",0,0,0,0,0,22.047619047619,28.95052632,24.21789474,35.56631579,0.373157895,5.06,5.095789474,1.829473684,45.56842105,73.53473684,0,0,47.8624027041362,"comfy"
"102",2018-08-16,"before",18.66483,15,91,678560,"Thursday","on",0,0,0,0,0,15.25,26.72210526,23.31684211,31.24631579,0.792842105,7.270526316,6.02,2.737894737,57.62105263,74.96526316,0,0,48.7255062221375,"comfy"
"103",2018-08-17,"before",17.13224,1,86,693119,"Friday","on",0,0,0,0,0,14,24.78526316,20.73578947,29.73052632,0.152105263,0.211578947,5.562105263,3.122105263,44.68421053,60.74947368,0,0,31.3956898472528,"comfy"
"104",2018-08-18,"before",13.25519,1,77,1310444,"Saturday","off",0,0,0,0,0,16.6,23.96947368,18.72,30.12631579,0,0,4.342105263,1.964210526,40.65263158,64.98736842,0,0,36.3018640936929,"comfy"
"105",2018-08-19,"before",14.25681,1,81,1154588,"Sunday","off",0,0,0,0,0,19.4166666666667,24.94210526,19.37473684,31.35157895,0.003473684,0,3.684210526,1.497894737,42.83157895,69.67157895,0,0,41.7079971602679,"comfy"
"106",2018-08-20,"before",20.6248,0,79,433683,"Monday","on",0,0,0,0,0,25.2800000000001,26.12631579,20.97789474,31.57684211,0.159263158,0.487368421,4.892631579,2.135789474,50.28421053,71.62315789,0,0,44.3480296785886,"comfy"
"107",2018-08-21,"before",19.57612,2,84,411599,"Tuesday","on",0,0,0,0,0,22.3913043478262,26.62340426,21.88736842,32.02947368,0.431473684,1.442105263,4.929473684,2.073684211,48.30526316,72.73085106,0,0,45.888242617506,"comfy"
"108",2018-08-22,"before",19.63267,2,81,453605,"Wednesday","on",0,0,0,0,0,20.4166666666667,28.45578947,22.79368421,34.15263158,0.314631579,1.583157895,5.634736842,2.602105263,48.91578947,69.33789474,0,0,42.0162240719355,"comfy"
"109",2018-08-23,"before",18.18319,24,90,342710,"Thursday","on",0,0,0,0,0,13.2000000000001,26.73368421,24.31368421,29.62315789,2.448421053,36.16315789,7.282105263,4.126315789,64.05263158,80.12315789,0,0,55.1983512515548,"comfy"
"110",2018-08-24,"before",18.83221,5,100,517259,"Friday","on",0,0,0,0,0,14,25.40105263,22.89894737,28.69894737,2.084631579,20.20736842,7.295744681,3.514893617,68.44210526,85.50736842,0,0,60.5596479550018,"comfy"
"111",2018-08-25,"before",14.98174,1,91,948444,"Saturday","off",0,0,0,0,0,20.3846153846155,24.36489362,21.30842105,28.37368421,0.591578947,1.463157895,3.85106383,1.54787234,60.4,81.39787234,0,0,54.8351822558335,"comfy"
"112",2018-08-26,"before",15.18404,3,90,859862,"Sunday","off",0,0,0,0,0,15,22.44042553,20.38315789,25.78736842,2.510210526,51.49894737,4.294680851,1.736170213,74.07368421,90.15319149,0,0,62.2553561276659,"comfy"
"113",2018-08-27,"before",22.35021,3,78,299854,"Monday","on",0,0,0,0,0,13.764705882353,23.65263158,21.32631579,26.21789474,2.627157895,41.87052632,4.125263158,1.606315789,84.94736842,93.97263158,0,0,67.9877272658715,"comfy"
"114",2018-08-28,"before",22.50544,3,82,293630,"Tuesday","on",0,0,0,0,0,13.421052631579,25.06210526,22.67578947,28.97368421,1.457473684,27.83789474,4.089473684,1.576842105,71.37894737,89.45473684,0,0,64.8107927199158,"comfy"
"115",2018-08-29,"before",20.94665,7,82,555245,"Wednesday","on",0,0,0,0,0,16.2631578947369,25.90526316,22.52,30.22842105,0.827894737,18.32631579,4.937894737,2.088421053,62.75789474,84.08421053,0,0,59.3626147433408,"comfy"
